sample_id,genus,abundance,id
sample-141,g__Lactobacillus,32.0,g__Lactobacillus
sample-142,g__Lactobacillus,59.0,g__Lactobacillus
sample-143,g__Lactobacillus,9.0,g__Lactobacillus
sample-144,g__Lactobacillus,4.0,g__Lactobacillus
sample-145,g__Lactobacillus,12.0,g__Lactobacillus
sample-146,g__Lactobacillus,11.0,g__Lactobacillus
sample-147,g__Lactobacillus,62.0,g__Lactobacillus
sample-148,g__Lactobacillus,0.0,g__Lactobacillus
sample-149,g__Lactobacillus,0.0,g__Lactobacillus
sample-212,g__Lactobacillus,2.0,g__Lactobacillus
sample-215,g__Lactobacillus,0.0,g__Lactobacillus
sample-222,g__Lactobacillus,46.0,g__Lactobacillus
sample-225,g__Lactobacillus,18.0,g__Lactobacillus
sample-231,g__Lactobacillus,132.0,g__Lactobacillus
sample-233,g__Lactobacillus,374.0,g__Lactobacillus
sample-235,g__Lactobacillus,0.0,g__Lactobacillus
sample-237,g__Lactobacillus,300.0,g__Lactobacillus
sample-239,g__Lactobacillus,68.0,g__Lactobacillus
sample-241,g__Lactobacillus,45.0,g__Lactobacillus
sample-243,g__Lactobacillus,10.0,g__Lactobacillus
sample-245,g__Lactobacillus,63.0,g__Lactobacillus
sample-247,g__Lactobacillus,6.0,g__Lactobacillus
sample-249,g__Lactobacillus,185.0,g__Lactobacillus
sample-32,g__Lactobacillus,2.0,g__Lactobacillus
sample-152,g__Lactobacillus,61.0,g__Lactobacillus
sample-154,g__Lactobacillus,11.0,g__Lactobacillus
sample-156,g__Lactobacillus,0.0,g__Lactobacillus
sample-159,g__Lactobacillus,635.0,g__Lactobacillus
sample-162,g__Lactobacillus,101.0,g__Lactobacillus
sample-163,g__Lactobacillus,769.0,g__Lactobacillus
sample-168,g__Lactobacillus,919.0,g__Lactobacillus
sample-172,g__Lactobacillus,23.0,g__Lactobacillus
sample-173,g__Lactobacillus,25.0,g__Lactobacillus
sample-174,g__Lactobacillus,139.0,g__Lactobacillus
sample-176,g__Lactobacillus,31.0,g__Lactobacillus
sample-178,g__Lactobacillus,2.0,g__Lactobacillus
sample-181,g__Lactobacillus,37.0,g__Lactobacillus
sample-184,g__Lactobacillus,139.0,g__Lactobacillus
sample-186,g__Lactobacillus,39.0,g__Lactobacillus
sample-200,g__Lactobacillus,14.0,g__Lactobacillus
sample-202,g__Lactobacillus,355.0,g__Lactobacillus
sample-205,g__Lactobacillus,42.0,g__Lactobacillus
sample-208,g__Lactobacillus,367.0,g__Lactobacillus
sample-211,g__Lactobacillus,9.0,g__Lactobacillus
sample-217,g__Lactobacillus,101.0,g__Lactobacillus
sample-219,g__Lactobacillus,40.0,g__Lactobacillus
sample-221,g__Lactobacillus,90.0,g__Lactobacillus
sample-227,g__Lactobacillus,60.0,g__Lactobacillus
sample-230,g__Lactobacillus,23.0,g__Lactobacillus
sample-252,g__Lactobacillus,985.0,g__Lactobacillus
sample-133,g__Lactobacillus,0.0,g__Lactobacillus
sample-135,g__Lactobacillus,95.0,g__Lactobacillus
sample-155,g__Lactobacillus,0.0,g__Lactobacillus
sample-157,g__Lactobacillus,327.0,g__Lactobacillus
sample-160,g__Lactobacillus,0.0,g__Lactobacillus
sample-165,g__Lactobacillus,10.0,g__Lactobacillus
sample-169,g__Lactobacillus,0.0,g__Lactobacillus
sample-175,g__Lactobacillus,40.0,g__Lactobacillus
sample-185,g__Lactobacillus,129.0,g__Lactobacillus
sample-187,g__Lactobacillus,672.0,g__Lactobacillus
sample-196,g__Lactobacillus,277.0,g__Lactobacillus
sample-204,g__Lactobacillus,984.0,g__Lactobacillus
sample-207,g__Lactobacillus,398.0,g__Lactobacillus
sample-209,g__Lactobacillus,277.0,g__Lactobacillus
sample-213,g__Lactobacillus,17.0,g__Lactobacillus
sample-253,g__Lactobacillus,83.0,g__Lactobacillus
sample-125,g__Lactobacillus,56.0,g__Lactobacillus
sample-136,g__Lactobacillus,0.0,g__Lactobacillus
sample-158,g__Lactobacillus,1.0,g__Lactobacillus
sample-166,g__Lactobacillus,0.0,g__Lactobacillus
sample-170,g__Lactobacillus,127.0,g__Lactobacillus
sample-177,g__Lactobacillus,45.0,g__Lactobacillus
sample-182,g__Lactobacillus,9.0,g__Lactobacillus
sample-188,g__Lactobacillus,2.0,g__Lactobacillus
sample-192,g__Lactobacillus,0.0,g__Lactobacillus
sample-150,g__Lactobacillus,1644.0,g__Lactobacillus
sample-151,g__Lactobacillus,80.0,g__Lactobacillus
sample-153,g__Lactobacillus,93.0,g__Lactobacillus
sample-161,g__Lactobacillus,2.0,g__Lactobacillus
sample-164,g__Lactobacillus,1047.0,g__Lactobacillus
sample-167,g__Lactobacillus,559.0,g__Lactobacillus
sample-171,g__Lactobacillus,358.0,g__Lactobacillus
sample-179,g__Lactobacillus,79.0,g__Lactobacillus
sample-180,g__Lactobacillus,237.0,g__Lactobacillus
sample-183,g__Lactobacillus,6.0,g__Lactobacillus
sample-189,g__Lactobacillus,75.0,g__Lactobacillus
sample-190,g__Lactobacillus,0.0,g__Lactobacillus
sample-191,g__Lactobacillus,488.0,g__Lactobacillus
sample-193,g__Lactobacillus,217.0,g__Lactobacillus
sample-194,g__Lactobacillus,3.0,g__Lactobacillus
sample-195,g__Lactobacillus,55.0,g__Lactobacillus
sample-197,g__Lactobacillus,34.0,g__Lactobacillus
sample-198,g__Lactobacillus,131.0,g__Lactobacillus
sample-199,g__Lactobacillus,32.0,g__Lactobacillus
sample-201,g__Lactobacillus,63.0,g__Lactobacillus
sample-203,g__Lactobacillus,3.0,g__Lactobacillus
sample-206,g__Lactobacillus,443.0,g__Lactobacillus
sample-210,g__Lactobacillus,1531.0,g__Lactobacillus
sample-214,g__Lactobacillus,1532.0,g__Lactobacillus
sample-216,g__Lactobacillus,31.0,g__Lactobacillus
sample-218,g__Lactobacillus,199.0,g__Lactobacillus
sample-220,g__Lactobacillus,234.0,g__Lactobacillus
sample-223,g__Lactobacillus,286.0,g__Lactobacillus
sample-224,g__Lactobacillus,17.0,g__Lactobacillus
sample-226,g__Lactobacillus,860.0,g__Lactobacillus
sample-228,g__Lactobacillus,29.0,g__Lactobacillus
sample-229,g__Lactobacillus,1.0,g__Lactobacillus
sample-232,g__Lactobacillus,26.0,g__Lactobacillus
sample-234,g__Lactobacillus,145.0,g__Lactobacillus
sample-236,g__Lactobacillus,40.0,g__Lactobacillus
sample-238,g__Lactobacillus,0.0,g__Lactobacillus
sample-240,g__Lactobacillus,101.0,g__Lactobacillus
sample-242,g__Lactobacillus,14.0,g__Lactobacillus
sample-244,g__Lactobacillus,6.0,g__Lactobacillus
sample-246,g__Lactobacillus,1638.0,g__Lactobacillus
sample-248,g__Lactobacillus,9.0,g__Lactobacillus
sample-250,g__Lactobacillus,0.0,g__Lactobacillus
sample-251,g__Lactobacillus,726.0,g__Lactobacillus
sample-124,g__Lactococcus,69.0,g__Lactococcus
sample-126,g__Lactococcus,0.0,g__Lactococcus
sample-127,g__Lactococcus,134.0,g__Lactococcus
sample-128,g__Lactococcus,283.0,g__Lactococcus
sample-129,g__Lactococcus,0.0,g__Lactococcus
sample-130,g__Lactococcus,10.0,g__Lactococcus
sample-131,g__Lactococcus,5.0,g__Lactococcus
sample-132,g__Lactococcus,28.0,g__Lactococcus
sample-134,g__Lactococcus,93.0,g__Lactococcus
sample-137,g__Lactococcus,47.0,g__Lactococcus
sample-138,g__Lactococcus,276.0,g__Lactococcus
sample-139,g__Lactococcus,1.0,g__Lactococcus
sample-140,g__Lactococcus,16.0,g__Lactococcus
sample-141,g__Lactococcus,5.0,g__Lactococcus
sample-142,g__Lactococcus,18.0,g__Lactococcus
sample-143,g__Lactococcus,14.0,g__Lactococcus
sample-144,g__Lactococcus,37.0,g__Lactococcus
sample-145,g__Lactococcus,2.0,g__Lactococcus
sample-146,g__Lactococcus,4.0,g__Lactococcus
sample-147,g__Lactococcus,17.0,g__Lactococcus
sample-148,g__Lactococcus,3.0,g__Lactococcus
sample-149,g__Lactococcus,0.0,g__Lactococcus
sample-212,g__Lactococcus,15.0,g__Lactococcus
sample-215,g__Lactococcus,0.0,g__Lactococcus
sample-222,g__Lactococcus,76.0,g__Lactococcus
sample-225,g__Lactococcus,1.0,g__Lactococcus
sample-231,g__Lactococcus,72.0,g__Lactococcus
sample-233,g__Lactococcus,43.0,g__Lactococcus
sample-235,g__Lactococcus,32.0,g__Lactococcus
sample-237,g__Lactococcus,0.0,g__Lactococcus
sample-239,g__Lactococcus,8.0,g__Lactococcus
sample-241,g__Lactococcus,10.0,g__Lactococcus
sample-243,g__Lactococcus,1.0,g__Lactococcus
sample-245,g__Lactococcus,3.0,g__Lactococcus
sample-247,g__Lactococcus,0.0,g__Lactococcus
sample-249,g__Lactococcus,1.0,g__Lactococcus
sample-32,g__Lactococcus,19.0,g__Lactococcus
sample-152,g__Lactococcus,0.0,g__Lactococcus
sample-154,g__Lactococcus,5.0,g__Lactococcus
sample-156,g__Lactococcus,79.0,g__Lactococcus
sample-159,g__Lactococcus,12.0,g__Lactococcus
sample-162,g__Lactococcus,194.0,g__Lactococcus
sample-163,g__Lactococcus,9.0,g__Lactococcus
sample-168,g__Lactococcus,32.0,g__Lactococcus
sample-172,g__Lactococcus,11.0,g__Lactococcus
sample-173,g__Lactococcus,14.0,g__Lactococcus
sample-174,g__Lactococcus,2.0,g__Lactococcus
sample-176,g__Lactococcus,0.0,g__Lactococcus
sample-178,g__Lactococcus,13.0,g__Lactococcus
sample-181,g__Lactococcus,126.0,g__Lactococcus
sample-184,g__Lactococcus,58.0,g__Lactococcus
sample-186,g__Lactococcus,0.0,g__Lactococcus
sample-200,g__Lactococcus,46.0,g__Lactococcus
sample-202,g__Lactococcus,159.0,g__Lactococcus
sample-205,g__Lactococcus,4.0,g__Lactococcus
sample-208,g__Lactococcus,0.0,g__Lactococcus
sample-211,g__Lactococcus,0.0,g__Lactococcus
sample-217,g__Lactococcus,0.0,g__Lactococcus
sample-219,g__Lactococcus,71.0,g__Lactococcus
sample-221,g__Lactococcus,49.0,g__Lactococcus
sample-227,g__Lactococcus,0.0,g__Lactococcus
sample-230,g__Lactococcus,0.0,g__Lactococcus
sample-252,g__Lactococcus,0.0,g__Lactococcus
sample-133,g__Lactococcus,0.0,g__Lactococcus
sample-135,g__Lactococcus,111.0,g__Lactococcus
sample-155,g__Lactococcus,0.0,g__Lactococcus
sample-157,g__Lactococcus,34.0,g__Lactococcus
sample-160,g__Lactococcus,0.0,g__Lactococcus
sample-165,g__Lactococcus,68.0,g__Lactococcus
sample-169,g__Lactococcus,0.0,g__Lactococcus
sample-175,g__Lactococcus,13.0,g__Lactococcus
sample-185,g__Lactococcus,25.0,g__Lactococcus
sample-187,g__Lactococcus,322.0,g__Lactococcus
sample-196,g__Lactococcus,0.0,g__Lactococcus
sample-204,g__Lactococcus,88.0,g__Lactococcus
sample-207,g__Lactococcus,77.0,g__Lactococcus
sample-209,g__Lactococcus,0.0,g__Lactococcus
sample-213,g__Lactococcus,1.0,g__Lactococcus
sample-253,g__Lactococcus,301.0,g__Lactococcus
sample-125,g__Lactococcus,104.0,g__Lactococcus
sample-136,g__Lactococcus,27.0,g__Lactococcus
sample-158,g__Lactococcus,9.0,g__Lactococcus
sample-166,g__Lactococcus,8.0,g__Lactococcus
sample-170,g__Lactococcus,270.0,g__Lactococcus
sample-177,g__Lactococcus,98.0,g__Lactococcus
sample-182,g__Lactococcus,12.0,g__Lactococcus
sample-188,g__Lactococcus,17.0,g__Lactococcus
sample-192,g__Lactococcus,22.0,g__Lactococcus
sample-150,g__Lactococcus,53.0,g__Lactococcus
sample-151,g__Lactococcus,0.0,g__Lactococcus
sample-153,g__Lactococcus,162.0,g__Lactococcus
sample-161,g__Lactococcus,11.0,g__Lactococcus
sample-164,g__Lactococcus,29.0,g__Lactococcus
sample-167,g__Lactococcus,71.0,g__Lactococcus
sample-171,g__Lactococcus,109.0,g__Lactococcus
sample-179,g__Lactococcus,3.0,g__Lactococcus
sample-180,g__Lactococcus,12.0,g__Lactococcus
sample-183,g__Lactococcus,3.0,g__Lactococcus
sample-189,g__Lactococcus,0.0,g__Lactococcus
sample-190,g__Lactococcus,0.0,g__Lactococcus
sample-191,g__Lactococcus,6.0,g__Lactococcus
sample-193,g__Lactococcus,5.0,g__Lactococcus
sample-194,g__Lactococcus,2.0,g__Lactococcus
sample-195,g__Lactococcus,0.0,g__Lactococcus
sample-197,g__Lactococcus,60.0,g__Lactococcus
sample-198,g__Lactococcus,1.0,g__Lactococcus
sample-199,g__Lactococcus,0.0,g__Lactococcus
sample-201,g__Lactococcus,1.0,g__Lactococcus
sample-203,g__Lactococcus,5.0,g__Lactococcus
sample-206,g__Lactococcus,42.0,g__Lactococcus
sample-210,g__Lactococcus,0.0,g__Lactococcus
sample-214,g__Lactococcus,0.0,g__Lactococcus
sample-216,g__Lactococcus,30.0,g__Lactococcus
sample-218,g__Lactococcus,18.0,g__Lactococcus
sample-220,g__Lactococcus,15.0,g__Lactococcus
sample-223,g__Lactococcus,80.0,g__Lactococcus
sample-224,g__Lactococcus,1.0,g__Lactococcus
sample-226,g__Lactococcus,7.0,g__Lactococcus
sample-228,g__Lactococcus,3.0,g__Lactococcus
sample-229,g__Lactococcus,87.0,g__Lactococcus
sample-232,g__Lactococcus,49.0,g__Lactococcus
sample-234,g__Lactococcus,3.0,g__Lactococcus
sample-236,g__Lactococcus,0.0,g__Lactococcus
sample-238,g__Lactococcus,0.0,g__Lactococcus
sample-240,g__Lactococcus,0.0,g__Lactococcus
sample-242,g__Lactococcus,0.0,g__Lactococcus
sample-244,g__Lactococcus,0.0,g__Lactococcus
sample-246,g__Lactococcus,24.0,g__Lactococcus
sample-248,g__Lactococcus,12.0,g__Lactococcus
sample-250,g__Lactococcus,128.0,g__Lactococcus
sample-251,g__Lactococcus,53.0,g__Lactococcus
sample-124,g__Lactonifactor,0.0,g__Lactonifactor
sample-126,g__Lactonifactor,0.0,g__Lactonifactor
sample-127,g__Lactonifactor,0.0,g__Lactonifactor
sample-128,g__Lactonifactor,0.0,g__Lactonifactor
sample-129,g__Lactonifactor,0.0,g__Lactonifactor
sample-130,g__Lactonifactor,0.0,g__Lactonifactor
sample-131,g__Lactonifactor,0.0,g__Lactonifactor
sample-132,g__Lactonifactor,0.0,g__Lactonifactor
sample-134,g__Lactonifactor,0.0,g__Lactonifactor
sample-137,g__Lactonifactor,0.0,g__Lactonifactor
sample-138,g__Lactonifactor,0.0,g__Lactonifactor
sample-139,g__Lactonifactor,0.0,g__Lactonifactor
sample-140,g__Lactonifactor,0.0,g__Lactonifactor
sample-141,g__Lactonifactor,0.0,g__Lactonifactor
sample-142,g__Lactonifactor,0.0,g__Lactonifactor
sample-143,g__Lactonifactor,0.0,g__Lactonifactor
sample-144,g__Lactonifactor,0.0,g__Lactonifactor
sample-145,g__Lactonifactor,0.0,g__Lactonifactor
sample-146,g__Lactonifactor,0.0,g__Lactonifactor
sample-147,g__Lactonifactor,0.0,g__Lactonifactor
sample-148,g__Lactonifactor,0.0,g__Lactonifactor
sample-149,g__Lactonifactor,0.0,g__Lactonifactor
sample-212,g__Lactonifactor,0.0,g__Lactonifactor
sample-215,g__Lactonifactor,0.0,g__Lactonifactor
sample-222,g__Lactonifactor,0.0,g__Lactonifactor
sample-225,g__Lactonifactor,0.0,g__Lactonifactor
sample-231,g__Lactonifactor,0.0,g__Lactonifactor
sample-233,g__Lactonifactor,0.0,g__Lactonifactor
sample-235,g__Lactonifactor,0.0,g__Lactonifactor
sample-237,g__Lactonifactor,0.0,g__Lactonifactor
sample-239,g__Lactonifactor,0.0,g__Lactonifactor
sample-241,g__Lactonifactor,0.0,g__Lactonifactor
sample-243,g__Lactonifactor,0.0,g__Lactonifactor
sample-245,g__Lactonifactor,0.0,g__Lactonifactor
sample-247,g__Lactonifactor,0.0,g__Lactonifactor
sample-249,g__Lactonifactor,0.0,g__Lactonifactor
sample-32,g__Lactonifactor,0.0,g__Lactonifactor
sample-152,g__Lactonifactor,0.0,g__Lactonifactor
sample-154,g__Lactonifactor,0.0,g__Lactonifactor
sample-156,g__Lactonifactor,0.0,g__Lactonifactor
sample-159,g__Lactonifactor,0.0,g__Lactonifactor
sample-162,g__Lactonifactor,0.0,g__Lactonifactor
sample-163,g__Lactonifactor,0.0,g__Lactonifactor
sample-168,g__Lactonifactor,0.0,g__Lactonifactor
sample-172,g__Lactonifactor,0.0,g__Lactonifactor
sample-173,g__Lactonifactor,0.0,g__Lactonifactor
sample-174,g__Lactonifactor,0.0,g__Lactonifactor
sample-176,g__Lactonifactor,0.0,g__Lactonifactor
sample-178,g__Lactonifactor,0.0,g__Lactonifactor
sample-181,g__Lactonifactor,0.0,g__Lactonifactor
sample-184,g__Lactonifactor,0.0,g__Lactonifactor
sample-186,g__Lactonifactor,0.0,g__Lactonifactor
sample-200,g__Lactonifactor,0.0,g__Lactonifactor
sample-202,g__Lactonifactor,0.0,g__Lactonifactor
sample-205,g__Lactonifactor,0.0,g__Lactonifactor
sample-208,g__Lactonifactor,0.0,g__Lactonifactor
sample-211,g__Lactonifactor,0.0,g__Lactonifactor
sample-217,g__Lactonifactor,0.0,g__Lactonifactor
sample-219,g__Lactonifactor,0.0,g__Lactonifactor
sample-221,g__Lactonifactor,0.0,g__Lactonifactor
sample-227,g__Lactonifactor,0.0,g__Lactonifactor
sample-230,g__Lactonifactor,0.0,g__Lactonifactor
sample-252,g__Lactonifactor,0.0,g__Lactonifactor
sample-133,g__Lactonifactor,0.0,g__Lactonifactor
sample-135,g__Lactonifactor,0.0,g__Lactonifactor
sample-155,g__Lactonifactor,0.0,g__Lactonifactor
sample-157,g__Lactonifactor,0.0,g__Lactonifactor
sample-160,g__Lactonifactor,0.0,g__Lactonifactor
sample-165,g__Lactonifactor,0.0,g__Lactonifactor
sample-169,g__Lactonifactor,0.0,g__Lactonifactor
sample-175,g__Lactonifactor,0.0,g__Lactonifactor
sample-185,g__Lactonifactor,0.0,g__Lactonifactor
sample-187,g__Lactonifactor,0.0,g__Lactonifactor
sample-196,g__Lactonifactor,0.0,g__Lactonifactor
sample-204,g__Lactonifactor,0.0,g__Lactonifactor
sample-207,g__Lactonifactor,0.0,g__Lactonifactor
sample-209,g__Lactonifactor,0.0,g__Lactonifactor
sample-213,g__Lactonifactor,0.0,g__Lactonifactor
sample-253,g__Lactonifactor,0.0,g__Lactonifactor
sample-125,g__Lactonifactor,0.0,g__Lactonifactor
sample-136,g__Lactonifactor,0.0,g__Lactonifactor
sample-158,g__Lactonifactor,0.0,g__Lactonifactor
sample-166,g__Lactonifactor,0.0,g__Lactonifactor
sample-170,g__Lactonifactor,0.0,g__Lactonifactor
sample-177,g__Lactonifactor,0.0,g__Lactonifactor
sample-182,g__Lactonifactor,0.0,g__Lactonifactor
sample-188,g__Lactonifactor,0.0,g__Lactonifactor
sample-192,g__Lactonifactor,0.0,g__Lactonifactor
sample-150,g__Lactonifactor,0.0,g__Lactonifactor
sample-151,g__Lactonifactor,0.0,g__Lactonifactor
sample-153,g__Lactonifactor,0.0,g__Lactonifactor
sample-161,g__Lactonifactor,0.0,g__Lactonifactor
sample-164,g__Lactonifactor,0.0,g__Lactonifactor
sample-167,g__Lactonifactor,0.0,g__Lactonifactor
sample-171,g__Lactonifactor,0.0,g__Lactonifactor
sample-179,g__Lactonifactor,0.0,g__Lactonifactor
sample-180,g__Lactonifactor,0.0,g__Lactonifactor
sample-183,g__Lactonifactor,0.0,g__Lactonifactor
sample-189,g__Lactonifactor,0.0,g__Lactonifactor
sample-190,g__Lactonifactor,0.0,g__Lactonifactor
sample-191,g__Lactonifactor,0.0,g__Lactonifactor
sample-193,g__Lactonifactor,0.0,g__Lactonifactor
sample-194,g__Lactonifactor,0.0,g__Lactonifactor
sample-195,g__Lactonifactor,0.0,g__Lactonifactor
sample-197,g__Lactonifactor,0.0,g__Lactonifactor
sample-198,g__Lactonifactor,0.0,g__Lactonifactor
sample-199,g__Lactonifactor,0.0,g__Lactonifactor
sample-201,g__Lactonifactor,0.0,g__Lactonifactor
sample-203,g__Lactonifactor,0.0,g__Lactonifactor
sample-206,g__Lactonifactor,0.0,g__Lactonifactor
sample-210,g__Lactonifactor,0.0,g__Lactonifactor
sample-214,g__Lactonifactor,0.0,g__Lactonifactor
sample-216,g__Lactonifactor,0.0,g__Lactonifactor
sample-218,g__Lactonifactor,0.0,g__Lactonifactor
sample-220,g__Lactonifactor,0.0,g__Lactonifactor
sample-223,g__Lactonifactor,0.0,g__Lactonifactor
sample-224,g__Lactonifactor,0.0,g__Lactonifactor
sample-226,g__Lactonifactor,0.0,g__Lactonifactor
sample-228,g__Lactonifactor,0.0,g__Lactonifactor
sample-229,g__Lactonifactor,0.0,g__Lactonifactor
sample-232,g__Lactonifactor,0.0,g__Lactonifactor
sample-234,g__Lactonifactor,0.0,g__Lactonifactor
sample-236,g__Lactonifactor,0.0,g__Lactonifactor
sample-238,g__Lactonifactor,0.0,g__Lactonifactor
sample-240,g__Lactonifactor,0.0,g__Lactonifactor
sample-242,g__Lactonifactor,0.0,g__Lactonifactor
sample-244,g__Lactonifactor,0.0,g__Lactonifactor
sample-246,g__Lactonifactor,0.0,g__Lactonifactor
sample-248,g__Lactonifactor,0.0,g__Lactonifactor
sample-250,g__Lactonifactor,0.0,g__Lactonifactor
sample-251,g__Lactonifactor,0.0,g__Lactonifactor
sample-124,g__Lautropia,0.0,g__Lautropia
sample-126,g__Lautropia,0.0,g__Lautropia
sample-127,g__Lautropia,0.0,g__Lautropia
sample-128,g__Lautropia,0.0,g__Lautropia
sample-129,g__Lautropia,0.0,g__Lautropia
sample-130,g__Lautropia,0.0,g__Lautropia
sample-131,g__Lautropia,0.0,g__Lautropia
sample-132,g__Lautropia,0.0,g__Lautropia
sample-134,g__Lautropia,0.0,g__Lautropia
sample-137,g__Lautropia,0.0,g__Lautropia
sample-138,g__Lautropia,0.0,g__Lautropia
sample-139,g__Lautropia,0.0,g__Lautropia
sample-140,g__Lautropia,0.0,g__Lautropia
sample-141,g__Lautropia,0.0,g__Lautropia
sample-142,g__Lautropia,0.0,g__Lautropia
sample-143,g__Lautropia,0.0,g__Lautropia
sample-144,g__Lautropia,0.0,g__Lautropia
sample-145,g__Lautropia,0.0,g__Lautropia
sample-146,g__Lautropia,0.0,g__Lautropia
sample-147,g__Lautropia,0.0,g__Lautropia
sample-148,g__Lautropia,0.0,g__Lautropia
sample-149,g__Lautropia,0.0,g__Lautropia
sample-212,g__Lautropia,0.0,g__Lautropia
sample-215,g__Lautropia,0.0,g__Lautropia
sample-222,g__Lautropia,0.0,g__Lautropia
sample-225,g__Lautropia,0.0,g__Lautropia
sample-231,g__Lautropia,0.0,g__Lautropia
sample-233,g__Lautropia,0.0,g__Lautropia
sample-235,g__Lautropia,0.0,g__Lautropia
sample-237,g__Lautropia,0.0,g__Lautropia
sample-239,g__Lautropia,0.0,g__Lautropia
sample-241,g__Lautropia,0.0,g__Lautropia
sample-243,g__Lautropia,0.0,g__Lautropia
sample-245,g__Lautropia,0.0,g__Lautropia
sample-247,g__Lautropia,0.0,g__Lautropia
sample-249,g__Lautropia,0.0,g__Lautropia
sample-32,g__Lautropia,0.0,g__Lautropia
sample-152,g__Lautropia,0.0,g__Lautropia
sample-154,g__Lautropia,0.0,g__Lautropia
sample-156,g__Lautropia,0.0,g__Lautropia
sample-159,g__Lautropia,0.0,g__Lautropia
sample-162,g__Lautropia,0.0,g__Lautropia
sample-163,g__Lautropia,0.0,g__Lautropia
sample-168,g__Lautropia,0.0,g__Lautropia
sample-172,g__Lautropia,0.0,g__Lautropia
sample-173,g__Lautropia,0.0,g__Lautropia
sample-174,g__Lautropia,0.0,g__Lautropia
sample-176,g__Lautropia,0.0,g__Lautropia
sample-178,g__Lautropia,0.0,g__Lautropia
sample-181,g__Lautropia,0.0,g__Lautropia
sample-184,g__Lautropia,0.0,g__Lautropia
sample-186,g__Lautropia,0.0,g__Lautropia
sample-200,g__Lautropia,0.0,g__Lautropia
sample-202,g__Lautropia,0.0,g__Lautropia
sample-205,g__Lautropia,0.0,g__Lautropia
sample-208,g__Lautropia,0.0,g__Lautropia
sample-211,g__Lautropia,0.0,g__Lautropia
sample-217,g__Lautropia,0.0,g__Lautropia
sample-219,g__Lautropia,0.0,g__Lautropia
sample-221,g__Lautropia,0.0,g__Lautropia
sample-227,g__Lautropia,0.0,g__Lautropia
sample-230,g__Lautropia,0.0,g__Lautropia
sample-252,g__Lautropia,0.0,g__Lautropia
sample-133,g__Lautropia,0.0,g__Lautropia
sample-135,g__Lautropia,0.0,g__Lautropia
sample-155,g__Lautropia,0.0,g__Lautropia
sample-157,g__Lautropia,0.0,g__Lautropia
sample-160,g__Lautropia,0.0,g__Lautropia
sample-165,g__Lautropia,0.0,g__Lautropia
sample-169,g__Lautropia,0.0,g__Lautropia
sample-175,g__Lautropia,0.0,g__Lautropia
sample-185,g__Lautropia,0.0,g__Lautropia
sample-187,g__Lautropia,0.0,g__Lautropia
sample-196,g__Lautropia,0.0,g__Lautropia
sample-204,g__Lautropia,0.0,g__Lautropia
sample-207,g__Lautropia,0.0,g__Lautropia
sample-209,g__Lautropia,0.0,g__Lautropia
sample-213,g__Lautropia,0.0,g__Lautropia
sample-253,g__Lautropia,0.0,g__Lautropia
sample-125,g__Lautropia,0.0,g__Lautropia
sample-136,g__Lautropia,0.0,g__Lautropia
sample-158,g__Lautropia,0.0,g__Lautropia
sample-166,g__Lautropia,0.0,g__Lautropia
sample-170,g__Lautropia,0.0,g__Lautropia
sample-177,g__Lautropia,0.0,g__Lautropia
sample-182,g__Lautropia,0.0,g__Lautropia
sample-188,g__Lautropia,0.0,g__Lautropia
sample-192,g__Lautropia,0.0,g__Lautropia
sample-150,g__Lautropia,0.0,g__Lautropia
sample-151,g__Lautropia,0.0,g__Lautropia
sample-153,g__Lautropia,0.0,g__Lautropia
sample-161,g__Lautropia,0.0,g__Lautropia
sample-164,g__Lautropia,0.0,g__Lautropia
sample-167,g__Lautropia,0.0,g__Lautropia
sample-171,g__Lautropia,0.0,g__Lautropia
sample-179,g__Lautropia,0.0,g__Lautropia
sample-180,g__Lautropia,0.0,g__Lautropia
sample-183,g__Lautropia,0.0,g__Lautropia
sample-189,g__Lautropia,1.0,g__Lautropia
sample-190,g__Lautropia,0.0,g__Lautropia
sample-191,g__Lautropia,0.0,g__Lautropia
sample-193,g__Lautropia,0.0,g__Lautropia
sample-194,g__Lautropia,0.0,g__Lautropia
sample-195,g__Lautropia,0.0,g__Lautropia
sample-197,g__Lautropia,0.0,g__Lautropia
sample-198,g__Lautropia,0.0,g__Lautropia
sample-199,g__Lautropia,0.0,g__Lautropia
sample-201,g__Lautropia,0.0,g__Lautropia
sample-203,g__Lautropia,0.0,g__Lautropia
sample-206,g__Lautropia,0.0,g__Lautropia
sample-210,g__Lautropia,0.0,g__Lautropia
sample-214,g__Lautropia,0.0,g__Lautropia
sample-216,g__Lautropia,1.0,g__Lautropia
sample-218,g__Lautropia,0.0,g__Lautropia
sample-220,g__Lautropia,0.0,g__Lautropia
sample-223,g__Lautropia,0.0,g__Lautropia
sample-224,g__Lautropia,0.0,g__Lautropia
sample-226,g__Lautropia,0.0,g__Lautropia
sample-228,g__Lautropia,0.0,g__Lautropia
sample-229,g__Lautropia,0.0,g__Lautropia
sample-232,g__Lautropia,0.0,g__Lautropia
sample-234,g__Lautropia,6.0,g__Lautropia
sample-236,g__Lautropia,0.0,g__Lautropia
sample-238,g__Lautropia,0.0,g__Lautropia
